Time - Plot 0	Amplitude - Plot 0	
2.208E-6	2693	
2.216E-6	1539	
2.224E-6	2364	
2.232E-6	1517	
2.24E-6	2267	
2.248E-6	1816	
2.256E-6	1587	
2.264E-6	3662	
2.272E-6	3963	
2.28E-6	1877	
2.288E-6	3916	
2.296E-6	2212	
2.304E-6	1996	
2.312E-6	3578	
2.32E-6	2213	
2.328E-6	2041	
2.336E-6	3296	
2.344E-6	1850	
2.352E-6	3341	
2.36E-6	2794	
2.368E-6	2708	
2.376E-6	1941	
2.384E-6	3159	
2.392E-6	2842	
2.4E-6	2803	
2.408E-6	1958	
2.416E-6	2445	
2.424E-6	4189	
2.432E-6	1783	
2.44E-6	3454	
2.448E-6	3027	
2.456E-6	3232	
2.464E-6	3335	
2.472E-6	3276	
2.48E-6	2080	
2.488E-6	4615	
2.496E-6	2084	
2.504E-6	2845	
2.512E-6	1933	
2.52E-6	2650	
2.528E-6	2221	
2.536E-6	2685	
2.544E-6	2785	
2.552E-6	2278	
2.56E-6	3633	
2.568E-6	3982	
2.576E-6	3300	
2.584E-6	4264	
2.592E-6	5164	
2.6E-6	4678	
2.608E-6	2739	
2.616E-6	3543	
2.624E-6	3426	
2.632E-6	5202	
2.64E-6	3234	
2.648E-6	3720	
2.656E-6	2711	
2.664E-6	2922	
2.672E-6	4735	
2.68E-6	3011	
2.688E-6	2390	
2.696E-6	4036	
2.704E-6	4641	
2.712E-6	5089	
2.72E-6	4022	
2.728E-6	3473	
2.736E-6	5407	
2.744E-6	2904	
2.752E-6	2817	
2.76E-6	2704	
2.768E-6	4128	
2.776E-6	5264	
2.784E-6	4655	
2.792E-6	5133	
2.8E-6	5684	
2.808E-6	4135	
2.816E-6	3526	
2.824E-6	5439	
2.832E-6	3542	
2.84E-6	5620	
2.848E-6	5222	
2.856E-6	2885	
2.864E-6	3253	
2.872E-6	3139	
2.88E-6	3362	
2.888E-6	4598	
2.896E-6	2966	
2.904E-6	4632	
2.912E-6	4058	
2.92E-6	4198	
2.928E-6	3765	
2.936E-6	3289	
2.944E-6	3425	
2.952E-6	4456	
2.96E-6	3853	
2.968E-6	5172	
2.976E-6	4213	
2.984E-6	3559	
2.992E-6	4177	
3E-6	4379	
3.008E-6	4528	
3.016E-6	6031	
3.024E-6	5434	
3.032E-6	6006	
3.04E-6	3328	
3.048E-6	3757	
3.056E-6	4379	
3.064E-6	3669	
3.072E-6	3570	
3.08E-6	5216	
3.088E-6	4820	
3.096E-6	4878	
3.104E-6	3880	
3.112E-6	4615	
3.12E-6	3333	
3.128E-6	5739	
3.136E-6	3949	
3.144E-6	4187	
3.152E-6	3438	
3.16E-6	4262	
3.168E-6	3780	
3.176E-6	4745	
3.184E-6	4821	
3.192E-6	4053	
3.2E-6	5898	
3.208E-6	5245	
3.216E-6	4175	
3.224E-6	4098	
3.232E-6	3788	
3.24E-6	4513	
3.248E-6	4845	
3.256E-6	4832	
3.264E-6	5230	
3.272E-6	5568	
3.28E-6	6005	
3.288E-6	6192	
3.296E-6	4522	
3.304E-6	6532	
3.312E-6	3872	
3.32E-6	4489	
3.328E-6	5475	
3.336E-6	5518	
3.344E-6	4595	
3.352E-6	5958	
3.36E-6	5136	
3.368E-6	5199	
3.376E-6	3667	
3.384E-6	6286	
3.392E-6	4526	
3.4E-6	5235	
3.408E-6	5669	
3.416E-6	5010	
3.424E-6	3838	
3.432E-6	4594	
3.44E-6	4813	
3.448E-6	5697	
3.456E-6	4373	
3.464E-6	5538	
3.472E-6	4603	
3.48E-6	4544	
3.488E-6	6165	
3.496E-6	3725	
3.504E-6	3936	
3.512E-6	5974	
3.52E-6	4218	
3.528E-6	6480	
3.536E-6	6252	
3.544E-6	4667	
3.552E-6	4291	
3.56E-6	3973	
3.568E-6	3674	
3.576E-6	5389	
3.584E-6	4338	
3.592E-6	4086	
3.6E-6	4906	
3.608E-6	5784	
3.616E-6	4118	
3.624E-6	5544	
3.632E-6	4237	
3.64E-6	5623	
3.648E-6	5759	
3.656E-6	6197	
3.664E-6	4668	
3.672E-6	3716	
3.68E-6	5053	
3.688E-6	4726	
3.696E-6	4512	
3.704E-6	3906	
3.712E-6	5322	
3.72E-6	6413	
3.728E-6	5658	
3.736E-6	5344	
3.744E-6	5979	
3.752E-6	4145	
3.76E-6	3440	
3.768E-6	6290	
3.776E-6	5041	
3.784E-6	5093	
3.792E-6	3423	
3.8E-6	4007	
3.808E-6	3719	
3.816E-6	6006	
3.824E-6	4351	
3.832E-6	3508	
3.84E-6	4247	
3.848E-6	3626	
3.856E-6	6351	
3.864E-6	3462	
3.872E-6	5661	
3.88E-6	6189	
3.888E-6	4381	
3.896E-6	4522	
3.904E-6	3398	
3.912E-6	5703	
3.92E-6	4657	
3.928E-6	4037	
3.936E-6	4135	
3.944E-6	4077	
3.952E-6	5566	
3.96E-6	4944	
3.968E-6	5798	
3.976E-6	4488	
3.984E-6	3357	
3.992E-6	4303	
4E-6	4405	
4.008E-6	5163	
4.016E-6	4577	
4.024E-6	4180	
4.032E-6	3233	
4.04E-6	4023	
4.048E-6	4128	
4.056E-6	4393	
4.064E-6	5849	
4.072E-6	5283	
4.08E-6	4020	
4.088E-6	3525	
4.096E-6	5871	
4.104E-6	5494	
4.112E-6	5022	
4.12E-6	3270	
4.128E-6	5905	
4.136E-6	3861	
4.144E-6	5742	
4.152E-6	3596	
4.16E-6	3554	
4.168E-6	5836	
4.176E-6	3829	
4.184E-6	4168	
4.192E-6	2820	
4.2E-6	5715	
4.208E-6	4320	
4.216E-6	4172	
4.224E-6	5508	
4.232E-6	4297	
4.24E-6	4552	
4.248E-6	4586	
4.256E-6	3137	
4.264E-6	2661	
4.272E-6	4813	
4.28E-6	4017	
4.288E-6	4814	
4.296E-6	3133	
4.304E-6	2747	
4.312E-6	3489	
4.32E-6	3435	
4.328E-6	4495	
4.336E-6	4797	
4.344E-6	5360	
4.352E-6	3419	
4.36E-6	3591	
4.368E-6	4643	
4.376E-6	2520	
4.384E-6	4324	
4.392E-6	4125	
4.4E-6	3194	
4.408E-6	3240	
4.416E-6	4434	
4.424E-6	2679	
4.432E-6	3463	
4.44E-6	2893	
4.448E-6	4777	
4.456E-6	4560	
4.464E-6	3938	
4.472E-6	4623	
4.48E-6	3854	
4.488E-6	3005	
4.496E-6	2301	
4.504E-6	2197	
4.512E-6	4232	
4.52E-6	4208	
4.528E-6	4017	
4.536E-6	3928	
4.544E-6	4716	
4.552E-6	2474	
4.56E-6	2917	
4.568E-6	2730	
4.576E-6	3474	
4.584E-6	4459	
4.592E-6	3473	
4.6E-6	4222	
4.608E-6	2994	
4.616E-6	2934	
4.624E-6	4458	
4.632E-6	3758	
4.64E-6	4092	
4.648E-6	2840	
4.656E-6	3082	
4.664E-6	3930	
4.672E-6	2278	
4.68E-6	1790	
4.688E-6	1908	
4.696E-6	2652	
4.704E-6	3500	
4.712E-6	2516	
4.72E-6	2464	
4.728E-6	1359	
4.736E-6	2918	
4.744E-6	2617	
4.752E-6	3511	
4.76E-6	1590	
4.768E-6	1077	
4.776E-6	1486	
4.784E-6	1285	
4.792E-6	1843	
4.8E-6	2052	
4.808E-6	2343	
4.816E-6	2171	
4.824E-6	1034	
4.832E-6	2670	
4.84E-6	743	
4.848E-6	664	
4.856E-6	2841	
4.864E-6	1207	
4.872E-6	967	
4.88E-6	2209	
4.888E-6	2403	
4.896E-6	2508	
4.904E-6	1385	
4.912E-6	1865	
4.92E-6	2725	
4.928E-6	698	
4.936E-6	2878	
4.944E-6	538	
4.952E-6	455	
4.96E-6	469	
4.968E-6	2669	
4.976E-6	1760	
4.984E-6	124	
4.992E-6	1570	
5E-6	767	
5.008E-6	1392	
5.016E-6	16	
5.024E-6	2738	
5.032E-6	1096	
5.04E-6	1182	
5.048E-6	1846	
5.056E-6	367	
5.064E-6	321	
5.072E-6	1183	
5.08E-6	1114	
5.088E-6	-287	
5.096E-6	2242	
5.104E-6	1072	
5.112E-6	2316	
5.12E-6	561	
5.128E-6	135	
5.136E-6	361	
5.144E-6	2313	
5.152E-6	546	
5.16E-6	690	
5.168E-6	1457	
5.176E-6	-251	
5.184E-6	1453	
5.192E-6	-191	
5.2E-6	769	
5.208E-6	109	
5.216E-6	-833	
5.224E-6	-123	
5.232E-6	1366	
5.24E-6	1967	
5.248E-6	1255	
5.256E-6	-42	
5.264E-6	-50	
5.272E-6	102	
5.28E-6	413	
5.288E-6	-234	
5.296E-6	1430	
5.304E-6	1562	
5.312E-6	1218	
5.32E-6	315	
5.328E-6	711	
5.336E-6	141	
5.344E-6	1383	
5.352E-6	539	
5.36E-6	730	
5.368E-6	-1002	
5.376E-6	-36	
5.384E-6	-1574	
5.392E-6	-221	
5.4E-6	206	
5.408E-6	-547	
5.416E-6	1184	
5.424E-6	-29	
5.432E-6	1037	
5.44E-6	-1596	
5.448E-6	-1233	
5.456E-6	-1900	
5.464E-6	-266	
5.472E-6	-1022	
5.48E-6	-841	
5.488E-6	-1293	
5.496E-6	36	
5.504E-6	35	
5.512E-6	-1711	
5.52E-6	-1471	
5.528E-6	407	
5.536E-6	-2078	
5.544E-6	-30	
5.552E-6	-986	
5.56E-6	-1473	
5.568E-6	-1808	
5.576E-6	229	
5.584E-6	-1590	
5.592E-6	-1104	
5.6E-6	-1996	
5.608E-6	307	
5.616E-6	-220	
5.624E-6	-286	
5.632E-6	-1779	
5.64E-6	-1371	
5.648E-6	10	
5.656E-6	-1948	
5.664E-6	-2008	
5.672E-6	-374	
5.68E-6	-2170	
5.688E-6	-2798	
5.696E-6	-1372	
5.704E-6	-2789	
5.712E-6	-2949	
5.72E-6	-1683	
5.728E-6	-1942	
5.736E-6	-2619	
5.744E-6	-1967	
5.752E-6	-1857	
5.76E-6	-1269	
5.768E-6	-1231	
5.776E-6	-1811	
5.784E-6	-1380	
5.792E-6	-488	
5.8E-6	-2459	
5.808E-6	-678	
5.816E-6	-513	
5.824E-6	-1613	
5.832E-6	-1600	
5.84E-6	-1788	
5.848E-6	-1036	
5.856E-6	-2767	
5.864E-6	-1754	
5.872E-6	-920	
5.88E-6	-2459	
5.888E-6	-3343	
5.896E-6	-3771	
5.904E-6	-1113	
5.912E-6	-3114	
5.92E-6	-1672	
5.928E-6	-1563	
5.936E-6	-2123	
5.944E-6	-2877	
5.952E-6	-1575	
5.96E-6	-1154	
5.968E-6	-3712	
5.976E-6	-1653	
5.984E-6	-3314	
5.992E-6	-1467	
6E-6	-1585	
6.008E-6	-1612	
6.016E-6	-2100	
6.024E-6	-3069	
6.032E-6	-1554	
6.04E-6	-2342	
6.048E-6	-2353	
6.056E-6	-3187	
6.064E-6	-2010	
6.072E-6	-1471	
6.08E-6	-2222	
6.088E-6	-3680	
6.096E-6	-2102	
