Time - Plot 0	Amplitude - Plot 0	
0	-7883	
8E-9	-7883	
1.6E-8	-7882	
2.4E-8	-7882	
3.2E-8	-7882	
4E-8	-7883	
4.8E-8	-7884	
5.6E-8	-7884	
6.4E-8	-7884	
7.2E-8	-7883	
8E-8	-7883	
8.8E-8	-7884	
9.6E-8	-7884	
1.04E-7	-7883	
1.12E-7	-7883	
1.2E-7	-7883	
1.28E-7	-7883	
1.36E-7	-7882	
1.44E-7	-7882	
1.52E-7	-7881	
1.6E-7	-7882	
1.68E-7	-7882	
1.76E-7	-7882	
1.84E-7	-7881	
1.92E-7	-7880	
2E-7	-7880	
2.08E-7	-7880	
2.16E-7	-7881	
2.24E-7	-7881	
2.32E-7	-7882	
2.4E-7	-7882	
2.48E-7	-7883	
2.56E-7	-7884	
2.64E-7	-7884	
2.72E-7	-7884	
2.8E-7	-7883	
2.88E-7	-7883	
2.96E-7	-7883	
3.04E-7	-7883	
3.12E-7	-7884	
3.2E-7	-7883	
3.28E-7	-7883	
3.36E-7	-7883	
3.44E-7	-7883	
3.52E-7	-7884	
3.6E-7	-7884	
3.68E-7	-7884	
3.76E-7	-7884	
3.84E-7	-7884	
3.92E-7	-7884	
4E-7	-7884	
4.08E-7	-7884	
4.16E-7	-7883	
4.24E-7	-7883	
4.32E-7	-7883	
4.4E-7	-7883	
4.48E-7	-7884	
4.56E-7	-7884	
4.64E-7	-7885	
4.72E-7	-7885	
4.8E-7	-7884	
4.88E-7	-7884	
4.96E-7	-7883	
5.04E-7	-7884	
5.12E-7	-7884	
5.2E-7	-7883	
5.28E-7	-7883	
5.36E-7	-7884	
5.44E-7	-7884	
5.52E-7	-7884	
5.6E-7	-7885	
5.68E-7	-7885	
5.76E-7	-7884	
5.84E-7	-7884	
5.92E-7	-7883	
6E-7	-7883	
6.08E-7	-7883	
6.16E-7	-7883	
6.24E-7	-7883	
6.32E-7	-7883	
6.4E-7	-7883	
6.48E-7	-7883	
6.56E-7	-7884	
6.64E-7	-7884	
6.72E-7	-7885	
6.8E-7	-7885	
6.88E-7	-7885	
6.96E-7	-7884	
7.04E-7	-7884	
7.12E-7	-7884	
7.2E-7	-7884	
7.28E-7	-7884	
7.36E-7	-7883	
7.44E-7	-7883	
7.52E-7	-7883	
7.6E-7	-7884	
7.68E-7	-7884	
7.76E-7	-7883	
7.84E-7	-7883	
7.92E-7	-7883	
8E-7	-7883	
8.08E-7	-7883	
8.16E-7	-7883	
8.24E-7	-7883	
8.32E-7	-7883	
8.4E-7	-7882	
8.48E-7	-7882	
8.56E-7	-7882	
8.64E-7	-7882	
8.72E-7	-7882	
8.8E-7	-7882	
8.88E-7	-7883	
8.96E-7	-7883	
9.04E-7	-7884	
9.12E-7	-7884	
9.2E-7	-7884	
9.28E-7	-7884	
9.36E-7	-7884	
9.44E-7	-7884	
9.52E-7	-7883	
9.6E-7	-7883	
9.68E-7	-7884	
9.76E-7	-7884	
9.84E-7	-7885	
9.92E-7	-7885	
1E-6	-7884	
1.008E-6	-7883	
1.016E-6	-7883	
1.024E-6	-7882	
1.032E-6	-7883	
1.04E-6	-7883	
1.048E-6	-7883	
1.056E-6	-7883	
1.064E-6	-7883	
1.072E-6	-7883	
1.08E-6	-7883	
1.088E-6	-7883	
1.096E-6	-7883	
1.104E-6	-7883	
1.112E-6	-7883	
1.12E-6	-7883	
1.128E-6	-7884	
1.136E-6	-7884	
1.144E-6	-7884	
1.152E-6	-7884	
1.16E-6	-7884	
1.168E-6	-7883	
1.176E-6	-7883	
1.184E-6	-7883	
1.192E-6	-7883	
1.2E-6	-7883	
1.208E-6	-7883	
