Time - Plot 0	Amplitude - Plot 0	
1.968E-6	0.158813	
1.976E-6	0.265869	
1.984E-6	0.158081	
1.992E-6	0.0527344	
2E-6	0.356567	
2.008E-6	0.397095	
2.016E-6	0.250122	
2.024E-6	0.144531	
2.032E-6	0.0769043	
2.04E-6	0.194702	
2.048E-6	0.313843	
2.056E-6	0.331543	
2.064E-6	0.362305	
2.072E-6	0.0390625	
2.08E-6	0.33313	
2.088E-6	0.272827	
2.096E-6	0.00280762	
2.104E-6	0.21936	
2.112E-6	0.0699463	
2.12E-6	0.106689	
2.128E-6	0.168335	
2.136E-6	0.0834961	
2.144E-6	0.33728	
2.152E-6	0.310181	
2.16E-6	0.253418	
2.168E-6	0.212891	
2.176E-6	0.085083	
2.184E-6	0.18103	
2.192E-6	0.0141602	
2.2E-6	0.0653076	
2.208E-6	-0.0473633	
2.216E-6	0.278809	
2.224E-6	-0.0578613	
2.232E-6	-0.0731201	
2.24E-6	0.161865	
2.248E-6	-0.0789795	
2.256E-6	0.165649	
2.264E-6	-0.00549316	
2.272E-6	0.240479	
2.28E-6	-0.00195312	
2.288E-6	0.163452	
2.296E-6	0.0610352	
2.304E-6	0.169067	
2.312E-6	-0.0389404	
2.32E-6	0.036377	
2.328E-6	0.0319824	
2.336E-6	0.197021	
2.344E-6	0.0876465	
2.352E-6	-0.0638428	
2.36E-6	-0.0491943	
2.368E-6	-0.136597	
2.376E-6	-0.10022	
2.384E-6	0.0540771	
2.392E-6	-0.078125	
2.4E-6	0.00915527	
2.408E-6	-0.0136719	
2.416E-6	0.140503	
2.424E-6	0.0307617	
2.432E-6	-0.139282	
2.44E-6	0.109985	
2.448E-6	0.0789795	
2.456E-6	0.0197754	
2.464E-6	-0.0672607	
2.472E-6	-0.0505371	
2.48E-6	-0.108887	
2.488E-6	0.150391	
2.496E-6	0.0200195	
2.504E-6	0.0390625	
2.512E-6	-0.161499	
2.52E-6	-0.1875	
2.528E-6	-0.148315	
2.536E-6	0.0100098	
2.544E-6	-0.204468	
2.552E-6	-0.0224609	
2.56E-6	0.0698242	
2.568E-6	-0.130127	
2.576E-6	-0.00292969	
2.584E-6	-0.0493164	
2.592E-6	0.0650635	
2.6E-6	-0.00646973	
2.608E-6	-0.153076	
2.616E-6	-0.160034	
2.624E-6	-0.0787354	
2.632E-6	-0.169678	
2.64E-6	0.0404053	
2.648E-6	-0.131348	
2.656E-6	-0.213623	
2.664E-6	-0.188965	
2.672E-6	-0.256226	
2.68E-6	-0.182983	
2.688E-6	-0.0255127	
2.696E-6	-0.181274	
2.704E-6	-0.263794	
2.712E-6	-0.32312	
2.72E-6	-0.169922	
2.728E-6	-0.265747	
2.736E-6	-0.178589	
2.744E-6	-0.256592	
2.752E-6	-0.0404053	
2.76E-6	-0.293579	
2.768E-6	-0.309692	
2.776E-6	-0.0898437	
2.784E-6	-0.320801	
2.792E-6	-0.202026	
2.8E-6	-0.0638428	
2.808E-6	-0.37085	
2.816E-6	-0.317627	
2.824E-6	-0.0595703	
2.832E-6	-0.112671	
2.84E-6	-0.125977	
2.848E-6	-0.180908	
2.856E-6	-0.0822754	
2.864E-6	-0.335693	
2.872E-6	-0.11377	
2.88E-6	-0.220337	
2.888E-6	-0.161865	
2.896E-6	-0.117065	
2.904E-6	-0.106812	
2.912E-6	-0.37854	
2.92E-6	-0.106445	
2.928E-6	-0.12854	
2.936E-6	-0.222778	
2.944E-6	-0.12915	
2.952E-6	-0.446167	
2.96E-6	-0.351562	
2.968E-6	-0.110596	
2.976E-6	-0.274414	
2.984E-6	-0.210571	
2.992E-6	-0.399292	
3E-6	-0.296387	
3.008E-6	-0.231689	
3.016E-6	-0.298828	
3.024E-6	-0.14917	
3.032E-6	-0.37915	
3.04E-6	-0.415894	
3.048E-6	-0.203735	
3.056E-6	-0.453369	
3.064E-6	-0.46228	
3.072E-6	-0.458252	
3.08E-6	-0.154541	
3.088E-6	-0.313843	
3.096E-6	-0.266113	
3.104E-6	-0.469849	
3.112E-6	-0.320435	
3.12E-6	-0.261353	
3.128E-6	-0.34436	
3.136E-6	-0.372803	
3.144E-6	-0.515747	
3.152E-6	-0.530273	
3.16E-6	-0.375122	
3.168E-6	-0.538818	
3.176E-6	-0.324951	
3.184E-6	-0.310791	
3.192E-6	-0.531372	
3.2E-6	-0.543457	
3.208E-6	-0.278931	
3.216E-6	-0.316162	
3.224E-6	-0.530396	
3.232E-6	-0.506104	
3.24E-6	-0.587402	
3.248E-6	-0.499634	
3.256E-6	-0.530273	
3.264E-6	-0.512573	
3.272E-6	-0.34021	
3.28E-6	-0.562256	
3.288E-6	-0.579102	
3.296E-6	-0.56311	
3.304E-6	-0.251221	
3.312E-6	-0.299805	
3.32E-6	-0.373291	
3.328E-6	-0.487427	
3.336E-6	-0.565674	
3.344E-6	-0.294434	
3.352E-6	-0.323975	
3.36E-6	-0.538574	
3.368E-6	-0.636475	
3.376E-6	-0.268188	
3.384E-6	-0.606201	
3.392E-6	-0.423828	
3.4E-6	-0.57666	
3.408E-6	-0.393433	
3.416E-6	-0.519043	
3.424E-6	-0.347534	
3.432E-6	-0.57019	
3.44E-6	-0.633667	
3.448E-6	-0.663086	
3.456E-6	-0.494141	
3.464E-6	-0.583374	
3.472E-6	-0.345947	
3.48E-6	-0.669312	
3.488E-6	-0.402954	
3.496E-6	-0.342529	
